"id","title","isbn","category_id","publisher_id","publish_year","image_url_s","image_url_m","image_url_l","created_at","updated_at","author_id"
43041,The Riverside Villas Murder,"151777209",5,139,1973,http://images.amazon.com/images/P/0151777209.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0151777209.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0151777209.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43042,Money,"140077154",8,99,1986,http://images.amazon.com/images/P/0140077154.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140077154.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140077154.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43043,I want it now,"224615335",8,3413,1968,http://images.amazon.com/images/P/0224615335.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0224615335.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0224615335.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43044,Girl 20,"151356904",8,2170,1972,http://images.amazon.com/images/P/0151356904.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0151356904.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0151356904.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43045,Difficulties With Girls,"736618201",8,2595,1990,http://images.amazon.com/images/P/0736618201.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0736618201.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0736618201.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43046,Lo que el viento se llevÃ³ vuelve con scarlett,"844064048X",8,234,2001,http://images.amazon.com/images/P/844064048X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/844064048X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/844064048X.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43047,Chekago,"340410604",8,960,1988,http://images.amazon.com/images/P/0340410604.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0340410604.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0340410604.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43048,The Sara Paretsky (Value Collections),"055352724X",8,2275,2000,http://images.amazon.com/images/P/055352724X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055352724X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055352724X.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43049,Sleeping Dogs,"058621075X",8,43,1992,http://images.amazon.com/images/P/058621075X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/058621075X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/058621075X.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43050,Prime Suspect 2,"440214955",8,19,1993,http://images.amazon.com/images/P/0440214955.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440214955.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440214955.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43051,Asya: A Novel,"679406573",1,154,1991,http://images.amazon.com/images/P/0679406573.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679406573.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679406573.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43052,Bad Behaviour,"340494832",8,1957,0,http://images.amazon.com/images/P/0340494832.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0340494832.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0340494832.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43053,The Little Drummer Girl,"340733632",8,64,2001,http://images.amazon.com/images/P/0340733632.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0340733632.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0340733632.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43054,NAPOLEON AND LOVE,"671803069",8,40,1976,http://images.amazon.com/images/P/0671803069.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671803069.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671803069.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43055,Martha Quest : A Novel (Perennial Classics),"006095969X",1,66,2001,http://images.amazon.com/images/P/006095969X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006095969X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006095969X.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43056,Out of the Shelter,"140083758",8,427,1986,http://images.amazon.com/images/P/0140083758.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140083758.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140083758.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43057,Sweet Thames,"552995428",8,697,1993,http://images.amazon.com/images/P/0552995428.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0552995428.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0552995428.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43058,Family Madness,"340394595",8,95,0,http://images.amazon.com/images/P/0340394595.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0340394595.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0340394595.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43059,The observers book of horses and ponies ([The Observers pocket series]),"723215731",8,4457,1978,http://images.amazon.com/images/P/0723215731.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0723215731.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0723215731.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43060,Observers Book of Aircraft 1976,"723215537",8,582,1976,http://images.amazon.com/images/P/0723215537.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0723215537.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0723215537.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43061,Sandmouth People,"034042320X",8,95,0,http://images.amazon.com/images/P/034042320X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034042320X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034042320X.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43062,The Constant Gardener,"743422910",8,40,2001,http://images.amazon.com/images/P/0743422910.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743422910.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743422910.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43063,A Perfect Spy,"671042750",8,40,2000,http://images.amazon.com/images/P/0671042750.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671042750.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671042750.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43064,Inside Daisy Clover (Midnight Classics),"1852424249",8,2386,1996,http://images.amazon.com/images/P/1852424249.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1852424249.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1852424249.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43065,Murder Against the Grain (Portway Large Print),"851193889",5,4514,1986,http://images.amazon.com/images/P/0851193889.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0851193889.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0851193889.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43066,Cuckoo,"747246858",8,933,1995,http://images.amazon.com/images/P/0747246858.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0747246858.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0747246858.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43067,Triple (Bookcassette(r) Edition),"1567404774",8,3211,1999,http://images.amazon.com/images/P/1567404774.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1567404774.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1567404774.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43068,Target Five,"330240234",8,1123,1984,http://images.amazon.com/images/P/0330240234.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0330240234.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0330240234.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43069,Still Among the Living,"60164115",8,34,1990,http://images.amazon.com/images/P/0060164115.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060164115.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060164115.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43070,Goldfinger,"141804130",8,3213,2002,http://images.amazon.com/images/P/0141804130.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0141804130.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0141804130.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43071,The Spy Who Loved Me: A James Bond Novel,"142003263",1,56,2003,http://images.amazon.com/images/P/0142003263.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0142003263.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0142003263.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43072,LAUREL CANYON,"671540866",8,40,1984,http://images.amazon.com/images/P/0671540866.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671540866.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671540866.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43073,Stomping ground,"440077419",8,185,1980,http://images.amazon.com/images/P/0440077419.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440077419.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440077419.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43074,Sweet Women Lie : An Amos Walker Mystery (Amos Walker Mysteries (Paperback)),"743479130",5,238,2004,http://images.amazon.com/images/P/0743479130.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743479130.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743479130.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43075,The Presidents Daughter,"425192946",8,3847,2003,http://images.amazon.com/images/P/0425192946.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425192946.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425192946.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43076,Popcorn: A Play,"573018693",8,3001,1998,http://images.amazon.com/images/P/0573018693.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0573018693.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0573018693.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43077,The White South,"075400287X",8,3391,1999,http://images.amazon.com/images/P/075400287X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/075400287X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/075400287X.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43078,The Strode Venturer (Thorndike Large Print General Series),"786214848",8,543,1998,http://images.amazon.com/images/P/0786214848.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786214848.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786214848.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43079,Saving Agnes,"033033347X",8,4515,1994,http://images.amazon.com/images/P/033033347X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/033033347X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/033033347X.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43080,Old Night,"385405138",8,697,1994,http://images.amazon.com/images/P/0385405138.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385405138.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385405138.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43081,Magic Cottage,"333761294",8,95,2003,http://images.amazon.com/images/P/0333761294.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0333761294.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0333761294.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43082,The Children of Men,"446679208",8,74,2002,http://images.amazon.com/images/P/0446679208.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446679208.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446679208.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43083,Say It With Poison (Meredith and Markby Mysteries (Paperback)),"380718235",8,307,1993,http://images.amazon.com/images/P/0380718235.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380718235.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380718235.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43084,Demelza (Poldark Saga),"330344943",8,1765,1996,http://images.amazon.com/images/P/0330344943.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0330344943.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0330344943.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43085,The Wrath  of God,"1590070534",8,2372,2002,http://images.amazon.com/images/P/1590070534.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1590070534.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1590070534.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43086,My Legendary Girlfriend,"767906551",8,200,2003,http://images.amazon.com/images/P/0767906551.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767906551.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767906551.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43087,Quite Contrary,"1856190420",8,4406,1991,http://images.amazon.com/images/P/1856190420.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1856190420.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1856190420.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43088,Vendetta *De Vere*,"571206298",8,1343,2000,http://images.amazon.com/images/P/0571206298.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0571206298.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0571206298.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43089,The Black Rose,"1568497016",8,1843,1998,http://images.amazon.com/images/P/1568497016.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1568497016.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1568497016.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43090,Love of Fat Men,"753102951",8,4516,1998,http://images.amazon.com/images/P/0753102951.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0753102951.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0753102951.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43091,Millstone,"452264561",8,214,1988,http://images.amazon.com/images/P/0452264561.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452264561.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452264561.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43092,Spy Hook,"345365208",8,28,1992,http://images.amazon.com/images/P/0345365208.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345365208.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345365208.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43093,Farewell My Lovely,"1590070917",8,2372,2002,http://images.amazon.com/images/P/1590070917.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1590070917.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1590070917.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43176,The Dead of Winter,"380711206",8,307,1991,http://images.amazon.com/images/P/0380711206.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380711206.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380711206.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43094,Everymans Dictionary of Economics: An Alphabetical Exposition of Economic Concepts and Their Application (Everymans reference library),"460030280",8,1944,1976,http://images.amazon.com/images/P/0460030280.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0460030280.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0460030280.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43095,Russian Hide And Seek,"736613633",8,2595,1988,http://images.amazon.com/images/P/0736613633.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0736613633.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0736613633.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43096,Fair Stood the Wind for France,"140012796",8,1358,1977,http://images.amazon.com/images/P/0140012796.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140012796.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140012796.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43097,The House of Stairs,"517572524",8,154,1989,http://images.amazon.com/images/P/0517572524.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517572524.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517572524.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43098,Possessed,"595132642",8,2059,2000,http://images.amazon.com/images/P/0595132642.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0595132642.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0595132642.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43099,The Normal Man,"1857994213",8,4517,1997,http://images.amazon.com/images/P/1857994213.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1857994213.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1857994213.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43100,The Sittaford Mystery (Mystery Masters Series),"1572703164",5,3209,2003,http://images.amazon.com/images/P/1572703164.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1572703164.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1572703164.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43101,Three Act Tragedy,"745143954",8,3046,0,http://images.amazon.com/images/P/0745143954.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0745143954.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0745143954.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43102,Sleeping Beauties *Options*,"571197140",8,1343,1998,http://images.amazon.com/images/P/0571197140.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0571197140.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0571197140.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43103,Watermelon,"1853715085",8,4518,1995,http://images.amazon.com/images/P/1853715085.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1853715085.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1853715085.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43104,The Secret Adversary,"1592248462",5,3362,2002,http://images.amazon.com/images/P/1592248462.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1592248462.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1592248462.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43105,The Freedom Trap,"1842320505",8,1511,2000,http://images.amazon.com/images/P/1842320505.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1842320505.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1842320505.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43106,To Hear a Nightingale,"553176358",8,95,1989,http://images.amazon.com/images/P/0553176358.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553176358.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553176358.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43107,Clean Break (Kate Brannigan Series (4th Book).),"1883523516",8,2516,2003,http://images.amazon.com/images/P/1883523516.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1883523516.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1883523516.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
43108,Proof,"515121207",8,134,1997,http://images.amazon.com/images/P/0515121207.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515121207.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515121207.01.LZZZZZZZ.jpg,2026-05-26 00:56:05.210 +0530,2026-05-27 20:55:13.069 +0530,
